expression; size; sliced on; concrete slice; concrete size; concrete time (ns) ; sign slice; sign size; sign time ; parity slice; parity size; parity time 
(let* ((aoku (if #t (begin -10 -6) (- 4 (- 28 -4)))) (wahvp (if #f 7 -15)) (qtyxg (if #f 7 -17)) (i 15)) (/ (begin (set! qtyxg (begin (if #t 2 (* -13 -9)) qtyxg 8)) (let* () 4) (set! i aoku) (set! i (/ i aoku)) (+ i (/ 18 (- aoku -22)))) (- (begin (set! aoku (/ (/ qtyxg i) (+ -7 i))) (set! aoku wahvp) (set! aoku aoku) 27) 0)));75;29;(let* ((aoku (dummy 2)) (wahvp (if #f 7 -15)) (i 15)) (/ (begin (set! i aoku) (set! i (/ i aoku)) (+ i (/ 18 (- aoku -22)))) (- (begin (set! aoku wahvp) (set! aoku aoku) 27) 0)));38;100;(let* ((aoku (dummy -2)) (wahvp (if #f 7 -15)) (i 15)) (/ (begin (set! i aoku) (set! i (/ i aoku)) (+ i (/ 18 (- aoku -22)))) (- (begin (set! aoku wahvp) (set! aoku aoku) 27) 0)));38;200;(let* ((aoku (dummy 2)) (wahvp (if #f 7 -15)) (i 15)) (/ (begin (set! i aoku) (set! i (/ i aoku)) (+ i (/ 18 (- aoku -22)))) (- (begin 27) 0)));34;100
(let* ((wrz -25) (zdo (begin -22 -29)) (c -3) (wg -6)) (begin (begin (+ (- 17 -4) c) (set! wg c) 1 wrz) (set! zdo (/ -4 (+ (* -8 wrz) -25))) (set! c (begin (set! zdo wg) (+ wrz (* (+ 30 (/ 30 wrz)) wrz)))) (set! c (/ -10 -9)) (set! zdo zdo) wrz));56;10;(let* ((wrz -25) (zdo (dummy 1)) (c -3)) (begin (set! c (begin (+ wrz (* (+ 30 (/ 30 wrz)) wrz)))) (set! c (/ -10 -9)) (set! zdo zdo)));29;100;(let* ((wrz -25) (zdo (dummy -2)) (c -3)) (begin (set! c (begin (+ wrz (* (+ 30 (/ 30 wrz)) wrz)))) (set! c (/ -10 -9)) (set! zdo zdo)));29;200;(let* ((wrz -25) (c -3)) (begin (set! c (begin (+ wrz (* (+ 30 (/ 30 wrz)) wrz)))) (set! c (/ -10 -9))));24;100
(let* ((b (begin (begin 14 -8) -13 16 -4)) (lvv (begin 11 3 10)) (cwiq (/ 30 (if (< 13 30) 3 3))) (bhcv 13) (jlxrm (if #f 20 -17)) (fgtccy 13)) (if #f (if #t (begin (set! lvv (+ cwiq (- 17 (/ fgtccy -5)))) b (set! b 30) (- cwiq cwiq)) 17) (if (= (/ 19 jlxrm) -11) (if (= (/ 25 17) jlxrm) (begin (set! fgtccy (if #f 20 (* (- 10 -3) -1))) (set! lvv 14) 17) (begin (set! jlxrm (if #f (- b bhcv) jlxrm)) (set! cwiq -14) 22)) 30)));96;-20;(let* ((b (begin -4)) (bhcv 13) (jlxrm (if #f 20 -17)) (fgtccy 13)) '());10;300;(let* ((b (begin -4)) (bhcv 13) (jlxrm (if #f 20 -17)) (fgtccy 13)) '());10;300;(let* ((b (dummy 2)) (bhcv 13) (jlxrm (if #f 20 -17)) (fgtccy 13)) (if #f '() (if (= (/ 19 jlxrm) -11) (if (= (/ 25 17) jlxrm) '() (begin (set! jlxrm (if #f (- b bhcv) jlxrm)))) '())));40;100
(letrec* ((aiazon -2) (vk 25) (ey (begin -9 2)) (gkjr 28) (utc -21)) (* (begin (/ (/ -22 (* vk aiazon)) (* (* (+ 28 utc) aiazon) (/ -6 (* -28 (- gkjr vk))))) (set! utc (if (= gkjr -9) (* -19 (* 26 (/ vk -17))) aiazon)) (set! aiazon (/ -28 (/ (/ (+ aiazon (* vk ey)) (/ gkjr 7)) -22))) (set! aiazon 12) ey) (begin (set! gkjr (* (begin -7 (+ 29 (/ -11 -20))) -9)) (set! vk (- gkjr 11)) (set! ey gkjr) -18 (/ -5 -7))));105;6;(letrec* ((aiazon -2) (vk 25) (ey (dummy 2)) (gkjr 28)) (* (begin (set! aiazon (/ -28 (/ (/ (+ aiazon (* vk ey)) (/ gkjr 7)) -22))) ey) (begin (set! gkjr (* (begin (+ 29 (/ -11 -20))) -9)) (set! vk (- gkjr 11)) (/ -5 -7))));53;300;(letrec* ((aiazon -2) (vk 25) (ey (dummy 2)) (gkjr 28)) (* (begin (set! aiazon (/ -28 (/ (/ (+ aiazon (* vk ey)) (/ gkjr 7)) -22))) ey) (begin (set! gkjr (* (begin (+ 29 (/ -11 -20))) -9)) (set! vk (- gkjr 11)) (/ -5 -7))));53;400;(letrec* ((aiazon -2) (vk 25) (ey (dummy 2)) (gkjr 28)) (* (begin (set! aiazon (/ -28 (/ (/ (+ aiazon (* vk ey)) (/ gkjr 7)) -22))) ey) (begin (set! gkjr (* (begin (+ 29 (/ -11 -20))) -9)) (set! vk (- gkjr 11)) (/ -5 -7))));53;200
(let* ((orvv (/ 22 (- 0 -25))) (zzyy 22) (vxhq 10)) (+ (- orvv (if #t (if #f (/ -21 6) orvv) (begin (- (* zzyy orvv) (/ zzyy -12)) (set! orvv -29) -23))) (begin (set! orvv (begin (set! vxhq orvv) (set! zzyy vxhq) zzyy)) (set! zzyy (begin orvv (/ vxhq -16))) (set! orvv (+ 17 (+ (/ 22 vxhq) -28))) 30 -5)));66;-22;(let* ((orvv (dummy 0)) (zzyy 22) (vxhq 10)) (+ (- orvv (if #t (if #f (/ -21 6) orvv) (begin -23))) (begin (set! orvv (begin (set! vxhq orvv) (set! zzyy vxhq) zzyy)) -5)));31;200;(let* ((orvv (dummy 2)) (zzyy 22) (vxhq 10)) (+ (- orvv (if #t (if #f (/ -21 6) orvv) (begin -23))) (begin (set! orvv (begin (set! vxhq orvv) (set! zzyy vxhq) zzyy)) -5)));31;200;(let* ((orvv (dummy 0)) (zzyy 22) (vxhq 10)) (+ (- orvv (if #t (if #f (/ -21 6) orvv) (begin -23))) (begin (set! orvv (begin (set! vxhq orvv) zzyy)) -5)));29;100
(let* ((hpald (/ (if #f 1 -13) 10)) (xzjilf 27) (hip -11)) (begin (set! hpald (* hpald -24)) (set! hpald (- (- xzjilf hip) 26)) (set! hip (begin (set! hip -26) (/ (/ hip -3) (+ -12 27)))) (set! hpald hip) (set! hpald 0) (/ 21 hpald)));46;-22;(let* ((hpald (dummy 0)) (hip -11)) (begin (set! hpald (* hpald -24)) (set! hip (begin (set! hip -26) (/ (/ hip -3) (+ -12 27))))));25;400;(let* ((hpald (dummy -2)) (hip -11)) (begin (set! hpald (* hpald -24)) (set! hip (begin (set! hip -26) (/ (/ hip -3) (+ -12 27))))));25;100;(let* ((hpald (dummy 0)) (hip -11)) (begin (set! hpald (* hpald -24)) (set! hip (begin (set! hip -26) (/ (/ hip -3) (+ -12 27))))));25;300
(let* ((sn -27)) (* (if #t (begin (set! sn 30) 1 0) (* -29 (if #f (- sn sn) -25))) (begin (begin (set! sn (- -15 16)) (- (+ (- sn -8) (- sn sn)) 8) 17) (set! sn (begin (set! sn 24) (/ (* (* -25 -26) -30) (* sn sn)))) (set! sn sn) (set! sn sn) (+ 28 sn))));67;-25;(let* ((sn -27)) (* (if #t (begin 0) (* -29 (if #f (- sn sn) -25))) (begin (begin (set! sn (- -15 16))) (set! sn (begin (set! sn 24) (/ (* (* -25 -26) -30) (* sn sn)))) (+ 28 sn))));46;300;(let* ((sn -27)) (* (if #t (begin 0) (* -29 (if #f (- sn sn) -25))) (begin (begin (set! sn (- -15 16))) (set! sn (begin (set! sn 24) (/ (* (* -25 -26) -30) (* sn sn)))) (+ 28 sn))));46;400;(let* ((sn -27)) (* (if #t (begin 0) (* -29 (if #f (- sn sn) -25))) (begin (set! sn (begin (set! sn 24) (/ (* (* -25 -26) -30) (* sn sn)))) (set! sn sn) (set! sn sn) (+ 28 sn))));44;100
(let* ((dtlj 17) (op (+ (+ 26 -21) 25)) (f (if (= -8 -4) (let* () -2) -11)) (q (letrec* () -24)) (ursy -6) (en -14)) (begin (set! q (begin (set! en (if (< 7 (* -16 16)) -8 f)) 30 (set! f (- 22 q)) q)) (set! q (+ -24 (- ursy (- 26 16)))) (set! q (begin (set! q en) (* en 15))) (set! dtlj (if #t f (+ f (+ q 16)))) ursy op));74;-28;(let* ((f (if (= -8 -4) (let* () -2) -11)) (q (letrec* () -24)) (en -14)) (begin (set! q (begin (set! f (- 22 q)) q)) (set! q (begin (* en 15)))));27;200;(let* ((f (if (= -8 -4) (let* () -2) -11)) (q (letrec* () -24)) (en -14)) (begin (set! q (begin (set! f (- 22 q)) q)) (set! q (begin (* en 15)))));27;200;(let* ((f (if (= -8 -4) (let* () -2) -11)) (q (letrec* () -24)) (en -14)) (begin (set! q (begin (set! f (- 22 q)) q)) (set! q (begin (* en 15)))));27;200
(letrec* ((szb (- (if #t -30 (if #t (- 26 23) (if #t -23 14))) (+ (begin 23 1) -2))) (ibzlz 17) (ptjyzn (* -8 -16)) (ashoe -12) (ffpjp 13)) (begin (set! ptjyzn (begin (set! ibzlz (let () (+ 15 (/ 1 22)))) (set! ptjyzn ibzlz) (set! ibzlz (* -19 (* ibzlz -1))) ptjyzn)) (set! ptjyzn 7) 17 (/ -3 (+ szb ffpjp)) (set! ibzlz 2) 11));65;5;(letrec* ((szb (- (if #t -30 (if #t (- 26 23) (if #t -23 14))) (+ (begin 1) -2))) (ibzlz 17) (ptjyzn (dummy 2))) (begin (set! ptjyzn (begin (set! ibzlz (let () (+ 15 (/ 1 22)))) (set! ptjyzn ibzlz) ptjyzn))));40;300;(letrec* ((szb (- (if #t -30 (if #t (- 26 23) (if #t -23 14))) (+ (begin 1) -2))) (ibzlz 17) (ptjyzn (dummy 2))) (begin (set! ptjyzn (begin (set! ibzlz (let () (+ 15 (/ 1 22)))) (set! ptjyzn ibzlz) ptjyzn))));40;200;(letrec* ((szb (- (if #t -30 (if #t (- 26 23) (if #t -23 14))) (+ (begin 1) -2))) (ibzlz 17) (ptjyzn (dummy 2))) (begin (set! ptjyzn (begin (set! ibzlz (let () (+ 15 (/ 1 22)))) (set! ibzlz (* -19 (* ibzlz -1))) ptjyzn))));46;100
(letrec* ((btl (* -9 23)) (gxfj (/ 16 11)) (fooip -27) (lkn -12)) (begin (set! gxfj (begin (set! lkn -15) (+ -17 gxfj) (set! fooip btl) -4)) (set! gxfj (let ((yokrff (* (/ (+ -7 25) 7) (+ (- fooip 14) 11)))) (+ 3 yokrff))) (set! fooip (* 18 -7)) (set! gxfj -11) (- fooip 3) gxfj));57;27;(letrec* ((gxfj (dummy 0)) (fooip -27)) (begin (set! gxfj (let ((yokrff (* (/ (+ -7 25) 7) (+ (- fooip 14) 11)))) (+ 3 yokrff))) (set! fooip (* 18 -7))));33;300;(letrec* ((gxfj (dummy 2)) (fooip -27)) (begin (set! gxfj (let ((yokrff (* (/ (+ -7 25) 7) (+ (- fooip 14) 11)))) (+ 3 yokrff))) (set! fooip (* 18 -7))));33;300;(letrec* ((gxfj (dummy 0)) (fooip -27)) (begin (set! gxfj (let ((yokrff (* (/ (+ -7 25) 7) (+ (- fooip 14) 11)))) (+ 3 yokrff))) (set! fooip (* 18 -7))));33;200
(let ((wfq (+ -16 (if #t (begin 26 11) 5))) (z (if #t 0 (if (< 1 22) -17 (+ -23 -24)))) (sj (begin -2 25)) (ugjk 24) (mp 20)) (if #f (begin (set! z (begin (set! z (if #t z 18)) -26 (/ 21 (* mp mp)))) (set! sj (begin 26 (- 20 13))) (set! wfq 7) (set! mp wfq) 12) (- (- ugjk ugjk) (begin (set! mp (+ 23 (+ 16 -11))) (* 30 30) (+ 7 (+ z (/ -1 z)))))));87;24;(let ((wfq (dummy 1)) (z (dummy 2)) (ugjk 24) (mp 20)) (if #f (begin (set! z (begin (set! z (if #t z 18)) (/ 21 (* mp mp)))) (set! wfq 7) (set! mp wfq)) (- (- ugjk ugjk) (begin (set! mp (+ 23 (+ 16 -11))) (+ 7 (+ z (/ -1 z)))))));55;400;(let ((wfq (dummy 3)) (z (dummy 0)) (ugjk 24) (mp 20)) (if #f (begin (set! z (begin (set! z (if #t z 18)) (/ 21 (* mp mp)))) (set! wfq 7) (set! mp wfq)) (- (- ugjk ugjk) (begin (set! mp (+ 23 (+ 16 -11))) (+ 7 (+ z (/ -1 z)))))));55;100;(let ((wfq (dummy 1)) (z (dummy 2)) (ugjk 24) (mp 20)) (if #f (begin (set! mp wfq)) (- (- ugjk ugjk) (begin (set! mp (+ 23 (+ 16 -11))) (+ 7 (+ z (/ -1 z)))))));39;300
(letrec* ((es 10) (vbtjl 11) (wyuen (if #t (if (= 22 -26) (+ 27 23) (if #t 19 9)) -21)) (md (let () 15)) (k 4) (lyw -12)) (* (begin (set! k 22) (begin 28 (* k 20)) -10 (/ -26 vbtjl) lyw) (if #t (begin (set! es (- (if #t 24 vbtjl) (+ 14 es))) (set! wyuen lyw) (set! es -23) md) (begin (set! es (* k (* 10 wyuen))) (set! es (+ -10 (* md -28))) 4 k))));78;26;(letrec* ((es 10) (vbtjl 11) (wyuen (if #t (if (= 22 -26) (+ 27 23) (if #t 19 9)) -21)) (md (let () 15)) (k 4) (lyw -12)) (* (begin lyw) (if #t (begin (set! es (- (if #t 24 vbtjl) (+ 14 es))) (set! wyuen lyw) md) (begin k))));46;300;(letrec* ((es 10) (vbtjl 11) (wyuen (if #t (if (= 22 -26) (+ 27 23) (if #t 19 9)) -21)) (md (let () 15)) (k 4) (lyw -12)) (* (begin lyw) (if #t (begin (set! es (- (if #t 24 vbtjl) (+ 14 es))) (set! wyuen lyw) md) (begin k))));46;100;(letrec* ((es 10) (vbtjl 11) (wyuen (if #t (if (= 22 -26) (+ 27 23) (if #t 19 9)) -21)) (md (let () 15)) (k 4) (lyw -12)) (* (begin lyw) (if #t (begin (set! es (- (if #t 24 vbtjl) (+ 14 es))) (set! wyuen lyw) md) (begin k))));46;300
(letrec* ((s -25) (jyam 7)) (+ (if (< jyam jyam) (if (= 0 -9) (* 10 (- (/ 29 (/ (* jyam -29) -28)) -24)) (begin (set! jyam (if #t (- -17 (+ (* jyam (* (* (* (+ jyam jyam) -15) s) -15)) 17)) (* jyam (+ -9 jyam)))) (set! jyam -21) s)) (begin (set! jyam jyam) (set! s jyam) (+ 9 (- (* jyam 23) (/ 24 (- s s)))))) (- (begin (set! s 1) 15) (+ (+ s -21) (begin (set! s (* -29 -25)) (+ s -25) (* -7 jyam))))));114;-23;(letrec* ((s -25) (jyam 7)) (+ (if (< jyam jyam) (if (= 0 -9) (* 10 (- (/ 29 (/ (* jyam -29) -28)) -24)) (begin (set! jyam (if #t (- -17 (+ (* jyam (* (* (* (+ jyam jyam) -15) s) -15)) 17)) (* jyam (+ -9 jyam)))) (set! jyam -21) s)) (begin (set! jyam jyam) (+ 9 (- (* jyam 23) (/ 24 (- s s)))))) (- (begin 15) (+ (+ s -21) (begin (* -7 jyam))))));101;100;(letrec* ((s -25) (jyam 7)) (+ (if (< jyam jyam) (if (= 0 -9) (* 10 (- (/ 29 (/ (* jyam -29) -28)) -24)) (begin (set! jyam (if #t (- -17 (+ (* jyam (* (* (* (+ jyam jyam) -15) s) -15)) 17)) (* jyam (+ -9 jyam)))) (set! jyam -21) s)) (begin (set! jyam jyam) (+ 9 (- (* jyam 23) (/ 24 (- s s)))))) (- (begin 15) (+ (+ s -21) (begin (* -7 jyam))))));101;200;(letrec* ((s -25) (jyam 7)) (+ (if (< jyam jyam) (if (= 0 -9) (* 10 (- (/ 29 (/ (* jyam -29) -28)) -24)) (begin (set! jyam (if #t (- -17 (+ (* jyam (* (* (* (+ jyam jyam) -15) s) -15)) 17)) (* jyam (+ -9 jyam)))) (set! jyam -21) s)) (begin (set! jyam jyam) (+ 9 (- (* jyam 23) (/ 24 (- s s)))))) (- (begin 15) (+ (+ s -21) (begin (* -7 jyam))))));101;200
(let* ((gsxgbf -7) (lckh -25) (m -18) (onpd 21) (itmv -2)) (if (< 5 gsxgbf) (begin (begin 24 (set! itmv -24) 25) (set! gsxgbf (begin (set! gsxgbf 7) (+ 7 13))) -30 (set! gsxgbf m) 16) (begin (set! itmv (if #f (+ (- -29 itmv) 21) (if (= m (/ 8 18)) 6 gsxgbf))) (+ -26 (* gsxgbf (* m (+ (- lckh (- lckh -2)) (* (+ (* (- (* -10 (/ 27 lckh)) 29) 17) -27) 3))))) -24 (set! m (* -11 -4)) 12)));94;1;(let* ((gsxgbf -7) (lckh -25) (m -18) (itmv -2)) (if (< 5 gsxgbf) '() (begin (set! itmv (if #f (+ (- -29 itmv) 21) (if (= m (/ 8 18)) 6 gsxgbf))))));32;200;(let* ((gsxgbf -7) (lckh -25) (m -18) (itmv -2)) (if (< 5 gsxgbf) '() (begin (set! itmv (if #f (+ (- -29 itmv) 21) (if (= m (/ 8 18)) 6 gsxgbf))))));32;600;(let* ((gsxgbf -7) (lckh -25) (m -18) (itmv -2)) (if (< 5 gsxgbf) '() (begin (set! itmv (if #f (+ (- -29 itmv) 21) (if (= m (/ 8 18)) 6 gsxgbf))))));32;100
(letrec* ((bjsjjc -12) (iz -1) (okczq (/ 25 (- 2 9))) (z (* 20 19)) (wfvt -3)) (begin (set! okczq (/ (+ 3 (- -25 (/ bjsjjc -7))) (- 24 bjsjjc))) (set! iz (begin 30 (set! bjsjjc wfvt) -8)) (set! iz (begin (set! iz (/ wfvt bjsjjc)) z)) (set! okczq (if #t -7 3)) (set! okczq okczq) iz));55;27;(letrec* ((okczq (dummy 0))) (begin (set! okczq (if #t -7 3)) (set! okczq okczq)));12;400;(letrec* ((okczq (dummy 3))) (begin (set! okczq (if #t -7 3)) (set! okczq okczq)));12;500;(letrec* ((okczq (dummy 0))) (begin (set! okczq (if #t -7 3)) (set! okczq okczq)));12;200
(let* ((j (if #f -13 27)) (z (if #f 12 (+ (if (< 4 -14) -8 -30) (if #f (if #t -2 -29) -29)))) (aga (if (= -13 -23) -17 (if (= -29 -23) -29 (* 10 -18)))) (x -24) (svris (if #f -30 4)) (fp 13)) (begin (set! z (begin (- svris x) (set! fp 24) (set! z svris) z)) (begin (set! svris 28) -14) (begin (set! fp (- -29 x)) (* svris -18)) -14 (set! fp -25) aga));76;18;(let* ((j (if #f -13 27)) (z (dummy 1)) (svris (dummy 2))) (begin (set! z (begin (set! z svris) z))));17;400;(let* ((j (if #f -13 27)) (z (dummy -2)) (svris (dummy 2))) (begin (set! z (begin (set! z svris) z))));17;200;(let* ((j (if #f -13 27))) '());6;300
(let ((sr 23) (jrtnux 30) (igy 13)) (+ (begin (set! sr (* (/ sr (/ -21 -5)) (- (/ sr -30) -21))) (set! sr (begin (- (* 9 15) (+ 5 (- 15 (/ 13 (/ 2 -21))))) (* 26 -6))) -17 (set! sr jrtnux) 6) (begin (set! sr (begin (set! igy 26) (set! igy igy) -19)) (set! sr (begin (set! igy (- (/ -6 jrtnux) (+ jrtnux sr))) 9)) (set! jrtnux 29) jrtnux -12)));79;20;(let ((sr 23) (jrtnux 30) (igy 13)) (+ (begin (set! sr (* (/ sr (/ -21 -5)) (- (/ sr -30) -21))) 6) (begin (set! sr (begin (set! igy 26) -19)) (set! sr (begin (set! igy (- (/ -6 jrtnux) (+ jrtnux sr))) 9)) -12)));46;200;(let ((sr 23) (jrtnux 30) (igy 13)) (+ (begin (set! sr (* (/ sr (/ -21 -5)) (- (/ sr -30) -21))) 6) (begin (set! sr (begin (set! igy 26) -19)) (set! sr (begin (set! igy (- (/ -6 jrtnux) (+ jrtnux sr))) 9)) -12)));46;500;(let ((sr 23) (jrtnux 30) (igy 13)) (+ (begin (set! sr (* (/ sr (/ -21 -5)) (- (/ sr -30) -21))) 6) (begin (set! sr (begin (set! igy 26) -19)) (set! sr (begin (set! igy (- (/ -6 jrtnux) (+ jrtnux sr))) 9)) -12)));46;100
(let* ((m (+ -1 11)) (wsxcp 6)) (* (if #f (if (= (/ -23 30) 18) (/ (if (< -17 -1) -16 (/ wsxcp wsxcp)) 20) (begin (- 4 (/ -25 17)) (set! wsxcp (- m m)) (+ 11 m))) -29) (- (begin (set! m (begin (set! wsxcp 23) m)) (* wsxcp (+ 15 (* 24 (- 10 m)))) (set! m (+ (* 25 25) -23)) 9) (begin (set! m (begin (/ -1 -13) wsxcp)) (/ (/ 1 (- (* wsxcp wsxcp) m)) m) (set! m (* -2 18)) 4))));106;-4;(let* ((m (dummy 2)) (wsxcp 6)) (* (if #f (if (= (/ -23 30) 18) (/ (if (< -17 -1) -16 (/ wsxcp wsxcp)) 20) (begin (+ 11 m))) -29) (- (begin (set! m (begin m)) 9) (begin (set! m (* -2 18)) 4))));50;200;(let* ((m (dummy 3)) (wsxcp 6)) (* (if #f (if (= (/ -23 30) 18) (/ (if (< -17 -1) -16 (/ wsxcp wsxcp)) 20) (begin (+ 11 m))) -29) (- (begin (set! m (begin m)) 9) (begin (set! m (* -2 18)) 4))));50;200;(let* ((m (dummy 2)) (wsxcp 6)) (* (if #f (if (= (/ -23 30) 18) (/ (if (< -17 -1) -16 (/ wsxcp wsxcp)) 20) (begin (+ 11 m))) -29) (- (begin 9) (begin (set! m (* -2 18)) 4))));47;200
(let* ((cg (begin -13 -3 -22 -12 -10)) (e (- (begin 4 -25) (if (= 17 25) (- -23 -30) (+ -14 (if #t 21 18))))) (kebirv (- -4 -28)) (dlz (- (- 7 21) (if #t 18 -9))) (af (+ -28 -9)) (i 21)) (if #t (begin (set! i (let* ((rq 4)) (+ -5 i))) (set! e (+ -16 5)) -26 (set! dlz -25) (* -24 3)) (* (if #t (* (let* () e) (let* () e)) (begin (set! i -13) (set! dlz (- 11 -15)) e)) (begin (set! e (- -22 27)) (set! af (* 18 (+ 0 e))) 18))));103;18;(let* ((e (dummy 2)) (af (+ -28 -9)) (i 21)) (if #t (begin (set! i (let* () (+ -5 i)))) (* (if #t (* (let* () e) (let* () e)) (begin e)) (begin (set! e (- -22 27)) (set! af (* 18 (+ 0 e))) 18))));45;200;(let* ((e (dummy 3)) (af (+ -28 -9)) (i 21)) (if #t (begin (set! i (let* () (+ -5 i)))) (* (if #t (* (let* () e) (let* () e)) (begin e)) (begin (set! e (- -22 27)) (set! af (* 18 (+ 0 e))) 18))));45;200;(let* ((e (dummy 2)) (af (+ -28 -9)) (i 21)) (if #t (begin (set! i (let* () (+ -5 i)))) (* (if #t (* (let* () e) (let* () e)) (begin e)) (begin (set! e (- -22 27)) (set! af (* 18 (+ 0 e))) 18))));45;200
(let* ((dmnlc -5) (x (* -23 -7)) (yk 9) (acg (let* () -4)) (ln 7) (uii 26)) (begin (set! yk (begin (set! uii yk) yk acg -14)) (set! yk (begin (set! yk 27) (set! ln (+ uii 18)) 4)) (set! uii ln) (set! dmnlc -5) (set! uii (* -22 25)) yk));39;-18;(let* ((dmnlc -5) (yk 9) (acg (let* () -4))) (begin (set! yk (begin -14)) (set! dmnlc -5)));11;100;(let* ((dmnlc -5) (yk 9) (acg (let* () -4))) (begin (set! yk (begin -14)) (set! dmnlc -5)));11;500;(let* ((dmnlc -5) (acg (let* () -4))) (begin (set! dmnlc -5)));7;100
(letrec* ((cqdknf (- (/ 22 (if #f -11 -15)) (* -13 -16))) (o -13) (okpdl (if #t -26 20)) (eqwqy 16)) (begin (set! eqwqy (begin (/ -7 okpdl) (set! o 14) (set! cqdknf 11) (/ cqdknf okpdl))) (set! eqwqy 30) (set! eqwqy (begin (/ 12 (* -24 cqdknf)) (+ 17 eqwqy))) (set! okpdl cqdknf) (+ -1 -11) cqdknf));57;-18;(letrec* ((cqdknf (- (/ 22 (if #f -11 -15)) (* -13 -16))) (okpdl (dummy 2)) (eqwqy 16)) (begin (set! eqwqy (begin (set! cqdknf 11) (/ cqdknf okpdl))) (set! eqwqy 30) (set! eqwqy (begin (+ 17 eqwqy))) (set! okpdl cqdknf)));37;300;(letrec* ((cqdknf (- (/ 22 (if #f -11 -15)) (* -13 -16))) (okpdl (dummy -2)) (eqwqy 16)) (begin (set! eqwqy (begin (set! cqdknf 11) (/ cqdknf okpdl))) (set! eqwqy 30) (set! okpdl cqdknf)));31;300;(letrec* ((cqdknf (dummy 0)) (okpdl (dummy 2)) (eqwqy 16)) (begin (set! eqwqy (begin (set! cqdknf 11) (/ cqdknf okpdl))) (set! eqwqy 30) (set! eqwqy (begin (+ 17 eqwqy))) (set! okpdl cqdknf)));27;200
(let ((du (/ 16 (- (+ 11 14) -10))) (u 13) (wa 19) (egdw 1)) (+ (begin (set! wa -10) (begin (set! u wa) (- du egdw)) (set! wa -10) (set! du -16) (/ 4 -7)) (if (= 14 (* 18 (- 1 -1))) (if (< (* -1 (- -17 u)) du) (begin (set! du (- egdw 20)) (set! egdw egdw) 29) (if (= du du) 1 (begin (- u wa) wa))) (if (< wa -10) (+ (begin (* wa (- (- du du) (/ -21 u))) wa) (if (< wa (/ -25 -26)) wa (/ (- 17 -23) du))) (if #f (- (* (+ wa (- (* wa 24) egdw)) egdw) 23) 20)))));134;-17;(let ((du (dummy 0)) (u 13) (wa 19) (egdw 1)) (+ (begin (set! wa -10) (begin (set! u wa)) (set! du -16) (/ 4 -7)) (if (= 14 (* 18 (- 1 -1))) (if (< (* -1 (- -17 u)) du) (begin (set! egdw egdw) 29) (if (= du du) 1 (begin wa))) (if (< wa -10) (+ (begin wa) (if (< wa (/ -25 -26)) wa (/ (- 17 -23) du))) (if #f (- (* (+ wa (- (* wa 24) egdw)) egdw) 23) 20)))));99;300;(let ((du (dummy 2)) (u 13) (wa 19) (egdw 1)) (+ (begin (set! wa -10) (begin (set! u wa)) (set! du -16) (/ 4 -7)) (if (= 14 (* 18 (- 1 -1))) (if (< (* -1 (- -17 u)) du) (begin (set! egdw egdw) 29) (if (= du du) 1 (begin wa))) (if (< wa -10) (+ (begin wa) (if (< wa (/ -25 -26)) wa (/ (- 17 -23) du))) (if #f (- (* (+ wa (- (* wa 24) egdw)) egdw) 23) 20)))));99;200;(let ((du (dummy 0)) (u 13) (wa 19) (egdw 1)) (+ (begin (set! wa -10) (begin (set! u wa)) (set! du -16) (/ 4 -7)) (if (= 14 (* 18 (- 1 -1))) (if (< (* -1 (- -17 u)) du) (begin (set! egdw egdw) 29) (if (= du du) 1 (begin wa))) (if (< wa -10) (+ (begin wa) (if (< wa (/ -25 -26)) wa (/ (- 17 -23) du))) (if #f (- (* (+ wa (- (* wa 24) egdw)) egdw) 23) 20)))));99;100
